"url_bulletins","data","code_region","name_region","lat","long","new_cases","total_cases","type_infection"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_09.pdf",2023-08-16,8,"Emilia-Romagna",44.49436681,11.3417208,"1",1,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_09.pdf",2023-08-16,1,"Piemonte",45.0732745,7.680687483,"1",2,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_09.pdf",2023-08-16,20,"Sardegna",39.21531192,9.110616306,"0",1,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,1,"Piemonte",45.0732745,7.680687483,"4",13,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,3,"Lombardia",45.46679409,9.190347404,"8",20,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,5,"Veneto",45.43490485,12.33845213,"4",10,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,8,"Emilia-Romagna",44.49436681,11.3417208,"3",26,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,16,"Puglia",41.12559576,16.86736689,"1",2,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,19,"Sicilia",38.11569725,13.3623566999999,"1",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,20,"Sardegna",39.21531192,9.110616306,"1",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,NA,"Importato da Ungheria",NA,NA,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,8,"Emilia-Romagna",44.49436681,11.3417208,"2",6,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,1,"Piemonte",45.0732745,7.680687483,"2",6,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,3,"Lombardia",45.46679409,9.190347404,"6",23,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,5,"Veneto",45.43490485,12.33845213,"0",1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,3,"Lombardia",45.46679409,9.190347404,"3",8,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,5,"Veneto",45.43490485,12.33845213,"1",8,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,8,"Emilia-Romagna",44.49436681,11.3417208,"1",2,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_10.pdf",2023-08-23,1,"Piemonte",45.0732745,7.680687483,"3",5,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,1,"Piemonte",45.0732745,7.680687483,"3",16,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,3,"Lombardia",45.46679409,9.190347404,"13",33,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,5,"Veneto",45.43490485,12.33845213,"1",11,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,8,"Emilia-Romagna",44.49436681,11.3417208,"6",32,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,16,"Puglia",41.12559576,16.86736689,"0",2,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,19,"Sicilia",38.11569725,13.3623566999999,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,20,"Sardegna",39.21531192,9.110616306,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,NA,"Importato da Ungheria",NA,NA,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,8,"Emilia-Romagna",44.49436681,11.3417208,"2",8,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,1,"Piemonte",45.0732745,7.680687483,"2",8,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,3,"Lombardia",45.46679409,9.190347404,"1",24,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,5,"Veneto",45.43490485,12.33845213,"0",1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,NA,"Importato da Germania",NA,NA,"1",1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,3,"Lombardia",45.46679409,9.190347404,"2",10,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,5,"Veneto",45.43490485,12.33845213,"5",13,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,8,"Emilia-Romagna",44.49436681,11.3417208,"0",2,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,1,"Piemonte",45.0732745,7.680687483,"0",5,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,3,"Lombardia",45.46679409,9.190347404,"1",1,"asymptomatic"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_11.pdf",2023-08-30,NA,NA,NA,NA,"1",1,"symptomatic"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,1,"Piemonte",45.0732745,7.680687483,"4",20,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,3,"Lombardia",45.46679409,9.190347404,"3",36,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,5,"Veneto",45.43490485,12.33845213,"3",14,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,8,"Emilia-Romagna",44.49436681,11.3417208,"7",39,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,16,"Puglia",41.12559576,16.86736689,"1",3,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,19,"Sicilia",38.11569725,13.3623566999999,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,20,"Sardegna",39.21531192,9.110616306,"1",2,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,NA,"Importato da Ungheria",NA,NA,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,8,"Emilia-Romagna",44.49436681,11.3417208,"2",10,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,1,"Piemonte",45.0732745,7.680687483,"3",11,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,3,"Lombardia",45.46679409,9.190347404,"4",28,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,5,"Veneto",45.43490485,12.33845213,"1",2,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,NA,"Importato da Germania",NA,NA,"0",1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,3,"Lombardia",45.46679409,9.190347404,"1",11,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,5,"Veneto",45.43490485,12.33845213,"5",18,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,8,"Emilia-Romagna",44.49436681,11.3417208,"1",3,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_12.pdf",2023-09-06,1,"Piemonte",45.0732745,7.680687483,"0",5,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,1,"Piemonte",45.0732745,7.680687483,"4",24,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,3,"Lombardia",45.46679409,9.190347404,"5",41,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,5,"Veneto",45.43490485,12.33845213,"3",17,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,7,"Liguria",44.41149315,8.9326992,"1",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,8,"Emilia-Romagna",44.49436681,11.3417208,"8",47,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,16,"Puglia",41.12559576,16.86736689,"0",3,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,19,"Sicilia",38.11569725,13.3623566999999,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,20,"Sardegna",39.21531192,9.110616306,"1",3,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,NA,"Importato da Ungheria",NA,NA,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,8,"Emilia-Romagna",44.49436681,11.3417208,"3",13,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,1,"Piemonte",45.0732745,7.680687483,"2",13,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,3,"Lombardia",45.46679409,9.190347404,"1",29,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,5,"Veneto",45.43490485,12.33845213,"0",2,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,NA,"Importato da Germania",NA,NA,"0",1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,3,"Lombardia",45.46679409,9.190347404,"0",11,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,5,"Veneto",45.43490485,12.33845213,"4",22,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,8,"Emilia-Romagna",44.49436681,11.3417208,"0",3,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_13.pdf",2023-09-13,1,"Piemonte",45.0732745,7.680687483,"0",5,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,1,"Piemonte",45.0732745,7.680687483,"8",32,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,3,"Lombardia",45.46679409,9.190347404,"12",53,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,5,"Veneto",45.43490485,12.33845213,"1",18,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,7,"Liguria",44.41149315,8.9326992,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,8,"Emilia-Romagna",44.49436681,11.3417208,"5",52,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,16,"Puglia",41.12559576,16.86736689,"1",4,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,19,"Sicilia",38.11569725,13.3623566999999,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,20,"Sardegna",39.21531192,9.110616306,"0",3,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,NA,"Importato da Ungheria",NA,NA,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,NA,"Importato da Francia",NA,NA,"1",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,8,"Emilia-Romagna",44.49436681,11.3417208,"1",14,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,1,"Piemonte",45.0732745,7.680687483,"0",13,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,3,"Lombardia",45.46679409,9.190347404,"2",31,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,5,"Veneto",45.43490485,12.33845213,"1",3,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"1",1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,NA,"Importato da Germania",NA,NA,"0",1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,3,"Lombardia",45.46679409,9.190347404,"3",14,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,5,"Veneto",45.43490485,12.33845213,"7",29,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,8,"Emilia-Romagna",44.49436681,11.3417208,"2",5,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,1,"Piemonte",45.0732745,7.680687483,"0",5,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_14.pdf",2023-09-27,16,"Puglia",41.12559576,16.86736689,"1",1,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,1,"Piemonte",45.0732745,7.680687483,"3",35,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,3,"Lombardia",45.46679409,9.190347404,"NA",52,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,5,"Veneto",45.43490485,12.33845213,"1",19,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,7,"Liguria",44.41149315,8.9326992,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,8,"Emilia-Romagna",44.49436681,11.3417208,"1",53,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,16,"Puglia",41.12559576,16.86736689,"1",5,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,18,"Calabria",38.90597598,16.59440194,"1",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,19,"Sicilia",38.11569725,13.3623566999999,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,20,"Sardegna",39.21531192,9.110616306,"0",3,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,NA,"Importato da Ungheria",NA,NA,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,NA,"Importato da Francia",NA,NA,"0",1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,8,"Emilia-Romagna",44.49436681,11.3417208,"1",15,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,1,"Piemonte",45.0732745,7.680687483,"0",13,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,3,"Lombardia",45.46679409,9.190347404,"0",31,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,5,"Veneto",45.43490485,12.33845213,"1",4,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"0",1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,NA,"Importato da Germania",NA,NA,"0",1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,3,"Lombardia",45.46679409,9.190347404,"3",17,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,5,"Veneto",45.43490485,12.33845213,"3",32,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,8,"Emilia-Romagna",44.49436681,11.3417208,"0",6,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,1,"Piemonte",45.0732745,7.680687483,"0",5,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_15.pdf",2023-10-04,16,"Puglia",41.12559576,16.86736689,"0",1,"fever"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_16.pdf",2023-10-18,1,"Piemonte",45.0732745,7.680687483,"2",37,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_16.pdf",2023-10-18,3,"Lombardia",45.46679409,9.190347404,"2",54,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_16.pdf",2023-10-18,5,"Veneto",45.43490485,12.33845213,"1",20,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_16.pdf",2023-10-18,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"2",2,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2023/bulletins/WN_News_2023_16.pdf",2023-10-18,7,"Liguria",44.41149315,8.9326992,"0",1,"neuroinvasive"
