"url_bollettino","data","codice_regione","denominazione_regione","codice_provincia","denominazione:provincia","sigla_provincia","lat","long","eta","nuovi_casi","casi_totali","tipo_infezione"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",1,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"NA",1,1,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"45-64",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"65-74",2,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",2,2,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"65-74",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_05.pdf",2018-07-25,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",1,2,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",0,2,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"15-44",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",3,4,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,">=75",2,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"NA",1,4,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"NA",5,8,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"65-74",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"NA",0,3,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"NA",3,4,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,">=75",2,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",0,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"NA",4,5,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"45-64",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"65-74",1,3,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"NA",0,2,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"NA",1,1,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"65-74",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_06.pdf",2018-08-01,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"NA",2,4,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"15-44",1,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"45-64",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"65-74",4,5,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,">=75",2,3,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,"NA",1,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"NA",0,4,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"65-74",2,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,">=75",1,3,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"65-74",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"NA",3,7,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"NA",13,21,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"45-64",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"65-74",1,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,">=75",6,6,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"NA",1,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"NA",0,3,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"NA",7,11,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"15-44",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"45-64",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,">=75",1,3,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"NA",1,2,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"NA",3,8,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2018/bollettini/WN_News_2018_07.pdf",2018-08-08,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"<=14",0,0,"neuroinvasiva"
